0;0;0;0;sea;false;ocean;0
5946;221;179;60;land;false;plains;1
5947;201;233;189;land;false;plains;1
5948;124;193;47;land;true;plains;1
5949;7;222;188;land;false;plains;1
5950;176;137;183;land;false;plains;1
5951;168;99;78;land;false;plains;1
5952;69;115;4;land;false;plains;1
5953;85;41;229;land;false;plains;1
5954;126;172;88;land;false;plains;1
5955;148;122;209;land;false;plains;1
5956;254;40;111;land;false;plains;1
5957;104;34;102;land;false;plains;1
5958;149;254;44;land;false;plains;1
5959;114;85;95;land;false;plains;1
5960;107;192;69;land;false;plains;1
5961;110;128;17;land;false;plains;1
5962;113;115;87;land;false;plains;1
5963;181;142;74;land;false;plains;1
5964;24;161;7;land;false;plains;1
5965;141;245;197;land;false;plains;1
5966;89;49;53;land;false;plains;1
5967;42;240;3;land;true;plains;1
5968;212;118;199;land;false;plains;1
5969;199;218;94;land;false;plains;1
5970;108;253;19;land;false;plains;1
5971;97;106;136;land;false;plains;1
5972;156;95;153;land;false;plains;1
5973;119;198;120;land;false;plains;1
5974;71;82;66;land;false;plains;1
5975;32;4;244;land;false;plains;1
5976;89;88;232;land;false;plains;1
5977;215;118;147;land;false;plains;1
5978;73;158;128;land;false;plains;1
5979;189;43;249;land;false;plains;1
5980;156;123;122;land;false;plains;1
5981;135;9;193;land;true;plains;1
5982;191;209;211;land;false;plains;1
5983;51;251;54;land;false;plains;1
5984;166;66;112;land;false;plains;1
5985;66;206;6;land;true;plains;1
5986;183;224;98;land;false;plains;1
5987;240;72;182;land;false;plains;1
5988;160;72;215;land;false;plains;1
5989;58;7;85;land;false;plains;1
5990;201;160;34;land;false;plains;1
5991;187;52;220;land;false;plains;1
5992;142;71;20;land;false;plains;1
5993;82;85;146;land;false;plains;1
5994;226;248;77;land;false;plains;1
5995;101;62;150;land;false;plains;1
5996;243;3;92;land;false;plains;1
5997;152;170;149;land;false;plains;1
5998;51;112;124;land;false;plains;1
5999;91;135;121;land;false;plains;1
6000;19;237;204;land;false;plains;1
6001;62;161;7;land;false;plains;1
6002;163;164;254;land;false;plains;1
6003;71;142;227;land;false;plains;1
6004;7;60;74;land;true;plains;1
6005;234;93;142;land;false;plains;1
6006;235;151;135;land;false;plains;1
6007;83;66;154;land;false;plains;1
6008;216;42;226;land;false;plains;1
6009;122;203;84;land;false;plains;1
6010;187;47;92;land;true;plains;1
6011;113;179;182;land;false;plains;1
6012;255;38;72;land;true;plains;1
6013;220;82;182;land;false;plains;1
6014;12;33;163;land;true;plains;1
6015;5;249;229;land;false;plains;1
6016;234;252;105;land;false;plains;1
6017;174;210;167;land;false;plains;1
6018;161;211;198;land;false;plains;1
6019;150;11;185;land;false;plains;1
6020;86;122;229;land;false;plains;1
6021;85;80;168;land;false;plains;1
6022;203;254;135;land;false;plains;1
6023;199;176;76;land;false;plains;1
6024;110;83;62;land;true;plains;1
6025;58;243;212;land;true;plains;1
6026;6;130;60;land;false;plains;1
6027;32;101;214;land;false;plains;1
6028;115;103;247;land;false;plains;1
6029;190;18;44;land;false;plains;1
6030;251;190;186;land;false;plains;1
6031;24;160;65;land;false;plains;1
6032;171;22;11;land;false;plains;1
6033;84;59;147;land;false;plains;1
6034;156;121;106;land;false;plains;1
6035;184;76;11;land;true;plains;1
6036;50;80;68;land;false;plains;1
6037;63;60;45;land;false;plains;1
6038;177;44;52;land;false;plains;1
6039;175;170;81;land;false;plains;1
6040;45;63;151;land;false;plains;1
6041;238;94;208;land;false;plains;1
6042;247;184;233;land;false;plains;1
6043;161;159;23;land;false;plains;1
6044;141;205;152;land;false;plains;1
6045;123;169;249;land;false;plains;1
6046;119;62;52;land;false;plains;1
6047;9;244;237;land;false;plains;1
6048;111;14;232;land;false;plains;1
6049;12;204;84;land;true;plains;1
6050;142;41;71;land;false;plains;1
6051;23;234;182;land;true;plains;1
6052;169;108;245;land;true;plains;1
6053;126;21;211;land;false;plains;1
6054;49;100;17;land;false;plains;1
6055;255;63;138;land;false;plains;1
6056;244;202;173;land;false;plains;1
6057;117;29;6;land;false;plains;1
6058;17;150;161;land;true;plains;1
6059;10;102;228;land;false;plains;1
6060;45;213;168;land;false;plains;1
6061;221;236;64;land;false;plains;1
6062;245;170;52;land;false;plains;1
6063;170;54;55;land;false;plains;1
6064;40;131;81;land;false;plains;1
6065;182;41;52;land;false;plains;1
6066;2;135;25;land;false;plains;1
6067;202;247;63;land;false;plains;1
6068;252;56;206;land;false;plains;1
6069;48;75;71;land;false;plains;1
6070;115;193;84;land;false;plains;1
6071;39;68;148;land;true;plains;1
6072;132;86;164;land;false;plains;1
6073;38;177;128;land;false;plains;1
6074;115;18;153;land;false;plains;1
6075;44;232;41;land;false;plains;1
6076;133;56;6;land;false;plains;1
6077;154;56;102;land;true;plains;1
6078;42;21;111;land;false;plains;1
6079;180;124;2;land;false;plains;1
6080;32;169;213;land;true;plains;1
6081;12;249;133;land;false;plains;1
6082;162;130;184;land;false;plains;1
6083;7;234;18;land;false;plains;1
6084;171;74;92;land;false;plains;1
6085;81;252;175;land;false;plains;1
6086;95;12;255;land;true;plains;1
6087;109;114;207;land;false;plains;1
6088;97;161;121;land;false;plains;1
6089;35;36;135;land;true;plains;1
6090;29;145;12;land;false;plains;1
6091;140;219;113;land;false;plains;1
6092;67;167;124;land;false;plains;1
6093;5;13;123;land;false;plains;1
6094;47;117;9;land;false;plains;1
6095;255;155;219;land;false;plains;1
6096;55;240;209;land;false;plains;1
6097;235;126;214;land;false;plains;1
6098;203;81;193;land;false;plains;1
6099;126;207;150;land;false;plains;1
6100;254;94;68;land;false;plains;1
6101;22;82;76;land;true;plains;1
6102;92;43;49;land;true;plains;1
6103;217;21;84;land;false;plains;1
6104;94;246;100;land;false;plains;1
6105;2;14;31;land;false;plains;1
6106;128;92;234;land;false;plains;1
6107;210;149;3;land;true;plains;1
6108;238;102;10;land;false;plains;1
6109;114;187;12;land;false;plains;1
6110;222;74;171;land;false;plains;1
6111;53;65;55;land;false;plains;1
6112;48;174;89;land;false;plains;1
6113;252;212;3;land;false;plains;1
6114;238;231;94;land;false;plains;1
6115;9;95;159;land;true;plains;1
6116;209;169;22;land;true;plains;1
6117;64;117;26;land;false;plains;1
6118;50;98;190;land;false;plains;1
6119;2;92;62;land;false;plains;1
6120;8;209;149;land;false;plains;1
6121;169;87;52;land;false;plains;1
6122;115;166;72;land;false;plains;1
6123;79;23;168;land;false;plains;1
6124;39;120;228;land;false;plains;1
6125;121;18;102;land;false;plains;1
6126;54;95;176;land;false;plains;1
6127;82;220;245;land;false;plains;1
6128;28;202;118;land;false;plains;1
6129;220;244;144;land;false;plains;1
6130;163;86;193;land;false;plains;1
6131;205;247;127;land;true;plains;1
6132;180;90;233;land;false;plains;1
6133;136;125;190;land;false;plains;1
6134;26;17;1;land;false;plains;1
6135;194;198;36;land;false;plains;1
6136;158;125;250;land;false;plains;1
6137;61;202;66;land;false;plains;1
6138;128;166;17;land;false;plains;1
6139;186;234;198;land;true;plains;1
6140;121;127;13;land;false;plains;1
6141;42;220;230;land;false;plains;1
6142;12;96;24;land;false;plains;1
6143;220;87;50;land;false;plains;1
6144;61;180;132;land;false;plains;1
6145;204;71;22;land;true;plains;1
6146;134;252;75;land;false;plains;1
6147;191;75;61;land;false;plains;1
6148;22;158;135;land;false;plains;1
6149;133;70;83;land;true;plains;1
6150;225;200;162;land;false;plains;1
6151;183;8;154;land;false;plains;1
6152;145;20;98;land;false;plains;1
6153;110;98;0;land;false;plains;1
6154;23;229;156;land;false;plains;1
6155;16;30;153;land;true;plains;1
6156;59;207;212;land;true;plains;1
6157;107;113;91;land;true;plains;1
6158;11;171;93;land;false;plains;1
6159;23;13;26;land;false;plains;1
6160;151;194;101;land;false;plains;1
6161;220;243;143;land;false;plains;1
6162;231;237;5;land;false;plains;1
6163;253;195;33;land;false;plains;1
6164;175;26;14;land;false;plains;1
6165;15;30;232;land;false;plains;1
6166;152;176;202;land;false;plains;1
6167;116;58;69;land;false;plains;1
6168;217;246;140;land;false;plains;1
6169;236;183;248;land;false;plains;1
6170;204;249;69;land;false;plains;1
6171;117;36;176;land;false;plains;1
6172;126;169;51;land;false;plains;1
6173;95;201;236;land;true;plains;1
6174;187;231;131;land;false;plains;1
6175;54;192;219;land;true;plains;1
6176;1;21;90;land;false;plains;1
6177;68;173;105;land;false;plains;1
6178;200;32;211;land;false;plains;1
6179;217;204;123;land;false;plains;1
6180;71;125;128;land;false;plains;1
6181;191;30;53;land;false;plains;1
6182;107;175;104;land;false;plains;1
6183;118;11;16;land;false;plains;1
6184;218;214;185;land;false;plains;1
6185;176;152;100;land;false;plains;1
6186;34;219;133;land;false;plains;1
6187;131;162;53;land;false;plains;1
6188;136;71;71;land;false;plains;1
6189;164;110;41;land;true;plains;1
6190;150;199;32;land;false;plains;1
6191;126;215;115;land;false;plains;1
6192;158;238;97;land;false;plains;1
6193;153;36;37;land;false;plains;1
6194;232;147;12;land;false;plains;1
6195;51;28;98;land;false;plains;1
6196;117;107;17;land;false;plains;1
6197;158;220;89;land;false;plains;1
6198;142;131;73;land;false;plains;1
6199;169;231;87;land;false;plains;1
6200;41;57;98;land;false;plains;1
6201;192;33;165;land;false;plains;1
6202;95;89;222;land;false;plains;1
6203;142;64;137;land;false;plains;1
6204;229;91;148;land;false;plains;1
6205;131;167;120;land;false;plains;1
6206;57;6;245;land;false;plains;1
6207;223;90;241;land;false;plains;1
6208;197;134;157;land;true;plains;1
6209;59;231;78;land;false;plains;1
6210;87;75;170;land;false;plains;1
6211;196;41;17;land;false;plains;1
6212;254;176;75;land;false;plains;1
6213;97;221;32;land;false;plains;1
6214;126;29;169;land;false;plains;1
6215;1;136;147;land;false;plains;1
6216;219;237;15;land;true;plains;1
6217;3;165;3;land;false;plains;1
6218;182;171;164;land;false;plains;1
6219;135;228;202;land;false;plains;1
6220;74;49;147;land;false;plains;1
6221;99;22;4;land;false;plains;1
6222;105;95;87;land;false;plains;1
6223;23;209;197;land;false;plains;1
6224;65;245;167;land;false;plains;1
6225;35;208;31;land;false;plains;1
6226;5;105;203;land;false;plains;1
6227;156;23;205;land;false;plains;1
6228;63;135;21;land;false;plains;1
6229;11;98;246;land;false;plains;1
6230;16;230;219;land;false;plains;1
6231;54;188;69;land;false;plains;1
6232;235;32;129;land;false;plains;1
6233;137;68;161;land;false;plains;1
6234;79;3;112;land;true;plains;1
6235;147;45;87;land;false;plains;1
6236;142;237;24;land;true;plains;1
6237;120;70;249;land;false;plains;1
6238;82;87;132;land;false;plains;1
6239;87;88;249;land;false;plains;1
6240;116;89;115;land;false;plains;1
6241;229;88;28;land;false;plains;1
6242;250;169;79;land;false;plains;1
6243;223;222;14;land;false;plains;1
6244;247;158;164;land;false;plains;1
6245;104;113;200;land;true;plains;1
6246;6;155;246;land;false;plains;1
6247;122;185;32;land;true;plains;1
6248;154;178;184;land;false;plains;1
6249;193;53;202;land;false;plains;1
6250;136;161;133;land;false;plains;1
6251;208;110;186;land;false;plains;1
6252;232;3;182;land;false;plains;1
6253;232;205;9;land;false;plains;1
6254;253;14;13;land;false;plains;1
6255;17;184;29;land;true;plains;1
6256;252;56;194;land;false;plains;1
6257;89;37;110;land;false;plains;1
6258;140;154;165;land;false;plains;1
6259;86;187;193;land;false;plains;1
6260;20;175;61;land;false;plains;1
6261;226;252;76;land;false;plains;1
6262;160;42;141;land;false;plains;1
6263;141;36;164;land;false;plains;1
6264;92;83;216;land;false;plains;1
6265;168;85;111;land;false;plains;1
6266;141;139;42;land;false;plains;1
6267;240;99;132;land;false;plains;1
6268;187;2;89;land;false;plains;1
6269;252;37;234;land;false;plains;1
6270;53;103;24;land;false;plains;1
6271;43;246;243;land;false;plains;1
6272;208;5;95;land;true;plains;1
6273;132;28;0;land;false;plains;1
6274;28;253;38;land;false;plains;1
6275;3;145;159;land;false;plains;1
6276;38;211;201;land;false;plains;1
6277;198;102;0;land;false;plains;1
6278;154;50;190;land;false;plains;1
6279;130;77;184;land;false;plains;1
6280;81;39;83;land;false;plains;1
6281;141;78;11;land;false;plains;1
6282;14;106;244;land;false;plains;1
6283;85;181;42;land;false;plains;1
6284;140;25;19;land;false;plains;1
6285;228;100;188;land;false;plains;1
6286;65;211;31;land;true;plains;1
6287;153;244;223;land;false;plains;1
6288;204;143;182;land;false;plains;1
6289;11;16;62;land;false;plains;1
6290;108;161;131;land;false;plains;1
6291;235;114;127;land;false;plains;1
6292;28;30;169;land;false;plains;1
6293;183;28;202;land;false;plains;1
6294;178;233;41;land;false;plains;1
6295;201;48;241;land;true;plains;1
6296;153;167;148;land;false;plains;1
6297;153;116;200;land;false;plains;1
6298;174;221;11;land;false;plains;1
6299;227;73;174;land;false;plains;1
6300;75;139;36;land;false;plains;1
6301;59;244;3;land;true;plains;1
6302;22;21;191;land;false;plains;1
6303;99;31;189;land;false;plains;1
6304;55;166;161;land;false;plains;1
6305;193;197;71;land;false;plains;1
6306;50;204;236;land;false;plains;1
6307;241;217;202;land;false;plains;1
6308;131;125;50;land;false;plains;1
6309;52;190;206;land;false;plains;1
6310;157;161;191;land;false;plains;1
6311;253;66;54;land;false;plains;1
6312;105;199;142;land;false;plains;1
6313;103;197;105;land;false;plains;1
6314;250;164;81;land;true;plains;1
6315;189;14;7;land;true;plains;1
6316;162;165;130;land;true;plains;1
6317;165;250;192;land;false;plains;1
6318;145;225;53;land;false;plains;1
6319;80;79;207;land;false;plains;1
6320;81;106;197;land;false;plains;1
6321;54;28;55;land;false;plains;1
6322;54;227;53;land;false;plains;1
6323;194;239;1;land;true;plains;1
6324;210;3;250;land;false;plains;1
6325;97;210;8;land;false;plains;1
6326;233;124;133;land;false;plains;1
6327;254;3;166;land;false;plains;1
6328;19;70;48;land;false;plains;1
6329;112;17;118;land;true;plains;1
6330;32;118;161;land;false;plains;1
6331;164;165;93;land;false;plains;1
6332;220;33;29;land;false;plains;1
6333;97;197;124;land;true;plains;1
6334;64;24;38;land;false;plains;1
6335;163;253;67;land;false;plains;1
6336;7;3;142;land;false;plains;1
6337;218;78;90;land;false;plains;1
6338;169;129;66;land;false;plains;1
6339;99;238;181;land;false;plains;1
6340;188;69;243;land;false;plains;1
6341;61;57;220;land;false;plains;1
6342;211;177;91;land;false;plains;1
6343;178;229;121;land;false;plains;1
6344;88;52;40;land;false;plains;1
6345;11;155;106;land;false;plains;1
6346;58;63;119;land;false;plains;1
6347;34;165;197;land;false;plains;1
6348;98;19;124;land;true;plains;1
6349;2;205;192;land;false;plains;1
6350;108;165;169;land;false;plains;1
6351;223;248;65;land;true;plains;1
6352;4;79;104;land;false;plains;1
6353;154;166;116;land;false;plains;1
6354;211;64;31;land;false;plains;1
6355;188;174;107;land;false;plains;1
6356;179;129;81;land;false;plains;1
6357;218;236;204;land;false;plains;1
6358;103;246;127;land;true;plains;1
6359;93;158;251;land;false;plains;1
6360;42;45;169;land;false;plains;1
6361;137;242;110;land;false;plains;1
6362;127;156;211;land;false;plains;1
6363;190;234;164;land;false;plains;1
6364;168;69;75;land;true;plains;1
6365;54;38;224;land;false;plains;1
6366;157;48;240;land;false;plains;1
6367;165;40;57;land;false;plains;1
6368;185;5;126;land;false;plains;1
6369;232;159;201;land;false;plains;1
6370;142;78;92;land;false;plains;1
6371;97;231;108;land;false;plains;1
6372;216;12;216;land;false;plains;1
6373;155;138;51;land;false;plains;1
6374;119;124;233;land;false;plains;1
6375;69;78;44;land;false;plains;1
6376;181;40;97;land;false;plains;1
6377;178;35;215;land;false;plains;1
6378;30;206;247;land;true;plains;1
6379;47;242;102;land;false;plains;1
6380;77;115;5;land;false;plains;1
6381;173;22;222;land;false;plains;1
6382;154;128;100;land;false;plains;1
6383;19;133;141;land;false;plains;1
6384;189;170;226;land;false;plains;1
6385;232;87;160;land;false;plains;1
6386;122;148;213;land;false;plains;1
6387;113;208;69;land;false;plains;1
6388;211;201;70;land;false;plains;1
6389;65;133;241;land;false;plains;1
6390;243;130;231;land;false;plains;1
6391;48;44;215;land;false;plains;1
6392;81;161;197;land;false;plains;1
6393;202;113;45;land;false;plains;1
6394;14;220;110;land;false;plains;1
6395;202;233;69;land;false;plains;1
6396;31;157;195;land;false;plains;1
6397;173;134;45;land;true;plains;1
6398;80;246;254;land;false;plains;1
6399;216;136;186;land;true;plains;1
6400;227;239;134;land;false;plains;1
6401;165;226;85;land;false;plains;1
6402;100;184;48;land;false;plains;1
6403;223;113;123;land;false;plains;1
6404;37;65;22;land;false;plains;1
6405;95;212;1;land;false;plains;1
6406;71;193;175;land;true;plains;1
6407;5;84;54;land;false;plains;1
6408;152;204;243;land;false;plains;1
6409;118;149;162;land;false;plains;1
6410;224;202;182;land;false;plains;1
6411;124;214;77;land;true;plains;1
6412;60;239;174;land;true;plains;1
6413;40;1;31;land;false;plains;1
6414;67;119;52;land;false;plains;1
6415;67;88;163;land;false;plains;1
6416;32;145;108;land;false;plains;1
6417;101;52;167;land;false;plains;1
6418;36;151;164;land;false;plains;1
6419;195;46;152;land;false;plains;1
6420;198;215;218;land;false;plains;1
6421;6;141;186;land;false;plains;1
6422;191;228;37;land;false;plains;1
6423;202;54;191;land;false;plains;1
6424;36;35;201;land;false;plains;1
6425;190;240;21;land;false;plains;1
6426;235;236;65;land;false;plains;1
6427;147;247;163;land;false;plains;1
6428;171;224;194;land;false;plains;1
6429;175;190;145;land;false;plains;1
6430;179;2;222;land;false;plains;1
6431;110;103;253;land;false;plains;1
6432;177;144;42;land;false;plains;1
6433;56;7;187;land;false;plains;1
6434;26;120;249;land;false;plains;1
6435;107;182;1;land;false;plains;1
6436;15;56;162;land;false;plains;1
6437;199;164;30;land;false;plains;1
6438;13;177;178;land;false;plains;1
6439;70;196;41;land;false;plains;1
